자치구_코드_명,서비스_업종_코드_명,점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,년,분기,년_분기
강서구,슈퍼마켓,639,2.6,17,26,2023,2,2023-02
강서구,여관,136,2.9,4,0,2023,2,2023-02
강서구,커피-음료,769,6.5,71,316,2023,2,2023-02
강서구,치킨전문점,121,4.0,13,202,2023,2,2023-02
강서구,패스트푸드점,158,3.5,11,153,2023,2,2023-02
강서구,양식음식점,257,4.8,14,35,2023,2,2023-02
강서구,일식음식점,345,5.0,19,33,2023,2,2023-02
강서구,중식음식점,241,9.2,24,19,2023,2,2023-02
강서구,한식음식점,2751,4.5,138,328,2023,2,2023-02
양천구,전자상거래업,1911,3.6,69,3,2023,2,2023-02
양천구,화장품,434,2.0,9,27,2023,2,2023-02
양천구,문구,143,2.0,3,10,2023,2,2023-02
양천구,의약품,254,3.6,10,21,2023,2,2023-02
양천구,편의점,38,2.0,7,313,2023,2,2023-02
양천구,슈퍼마켓,445,4.1,19,14,2023,2,2023-02
양천구,여관,23,0.0,0,0,2023,2,2023-02
양천구,커피-음료,403,5.8,34,180,2023,2,2023-02
양천구,치킨전문점,78,7.0,15,136,2023,2,2023-02
양천구,패스트푸드점,90,5.5,10,92,2023,2,2023-02
양천구,양식음식점,133,4.3,7,28,2023,2,2023-02
양천구,일식음식점,166,6.8,12,11,2023,2,2023-02
양천구,중식음식점,137,6.0,9,13,2023,2,2023-02
양천구,한식음식점,1555,4.4,76,160,2023,2,2023-02
마포구,전자상거래업,3119,3.6,114,16,2023,2,2023-02
마포구,화장품,832,2.6,24,74,2023,2,2023-02
마포구,문구,222,2.1,5,21,2023,2,2023-02
마포구,의약품,328,1.7,6,23,2023,2,2023-02
마포구,편의점,45,3.1,18,543,2023,2,2023-02
마포구,슈퍼마켓,618,1.7,11,11,2023,2,2023-02
마포구,여관,87,1.1,1,1,2023,2,2023-02
마포구,커피-음료,1748,3.8,79,336,2023,2,2023-02
마포구,치킨전문점,85,4.6,11,153,2023,2,2023-02
마포구,패스트푸드점,252,4.9,18,118,2023,2,2023-02
마포구,양식음식점,902,4.1,39,46,2023,2,2023-02
마포구,일식음식점,674,4.3,31,53,2023,2,2023-02
마포구,중식음식점,304,3.7,12,22,2023,2,2023-02
마포구,한식음식점,3073,4.9,163,272,2023,2,2023-02
서대문구,전자상거래업,1728,3.9,67,4,2023,2,2023-02
서대문구,화장품,310,4.0,14,37,2023,2,2023-02
서대문구,문구,100,0.9,1,9,2023,2,2023-02
서대문구,의약품,224,1.3,3,11,2023,2,2023-02
서대문구,편의점,32,2.2,8,329,2023,2,2023-02
서대문구,슈퍼마켓,383,2.5,10,17,2023,2,2023-02
서대문구,여관,112,2.7,3,1,2023,2,2023-02
서대문구,커피-음료,506,2.9,20,194,2023,2,2023-02
서대문구,치킨전문점,68,4.9,9,115,2023,2,2023-02
서대문구,패스트푸드점,110,5.5,12,107,2023,2,2023-02
서대문구,양식음식점,245,4.1,11,22,2023,2,2023-02
서대문구,일식음식점,195,3.8,8,17,2023,2,2023-02
서대문구,중식음식점,183,3.6,7,10,2023,2,2023-02
서대문구,한식음식점,1592,3.7,65,149,2023,2,2023-02
은평구,전자상거래업,2286,3.4,77,7,2023,2,2023-02
은평구,화장품,463,4.9,25,46,2023,2,2023-02
은평구,문구,106,1.8,2,8,2023,2,2023-02
은평구,의약품,294,1.3,4,25,2023,2,2023-02
은평구,편의점,34,4.8,20,384,2023,2,2023-02
은평구,슈퍼마켓,450,2.6,12,14,2023,2,2023-02
은평구,여관,90,2.2,2,0,2023,2,2023-02
은평구,커피-음료,513,5.8,40,171,2023,2,2023-02
은평구,치킨전문점,95,5.8,14,145,2023,2,2023-02
은평구,패스트푸드점,123,3.8,8,89,2023,2,2023-02
은평구,양식음식점,156,7.9,13,8,2023,2,2023-02
은평구,일식음식점,186,3.0,6,16,2023,2,2023-02
은평구,중식음식점,152,1.9,3,10,2023,2,2023-02
은평구,한식음식점,1933,4.5,95,173,2023,2,2023-02
노원구,전자상거래업,2353,3.6,86,7,2023,2,2023-02
노원구,화장품,490,1.5,8,51,2023,2,2023-02
노원구,문구,123,2.2,3,13,2023,2,2023-02
노원구,의약품,314,1.2,4,17,2023,2,2023-02
노원구,편의점,25,1.6,6,351,2023,2,2023-02
노원구,슈퍼마켓,448,3.8,18,23,2023,2,2023-02
노원구,여관,40,0.0,0,0,2023,2,2023-02
노원구,커피-음료,463,5.5,37,205,2023,2,2023-02
노원구,치킨전문점,109,6.3,17,162,2023,2,2023-02
노원구,패스트푸드점,126,3.4,8,109,2023,2,2023-02
노원구,양식음식점,165,1.0,2,32,2023,2,2023-02
노원구,일식음식점,164,3.3,6,18,2023,2,2023-02
노원구,중식음식점,150,4.9,8,14,2023,2,2023-02
노원구,한식음식점,1756,3.4,66,204,2023,2,2023-02
도봉구,전자상거래업,1437,4.5,65,2,2023,2,2023-02
도봉구,화장품,262,2.9,8,12,2023,2,2023-02
도봉구,문구,66,0.0,0,11,2023,2,2023-02
도봉구,의약품,160,1.1,2,14,2023,2,2023-02
도봉구,편의점,32,4.0,11,246,2023,2,2023-02
도봉구,슈퍼마켓,323,2.7,9,12,2023,2,2023-02
도봉구,여관,21,0.0,0,0,2023,2,2023-02
도봉구,커피-음료,275,4.7,18,104,2023,2,2023-02
도봉구,치킨전문점,84,5.9,11,104,2023,2,2023-02
도봉구,패스트푸드점,63,0.0,0,50,2023,2,2023-02
도봉구,양식음식점,91,7.3,7,5,2023,2,2023-02
도봉구,일식음식점,104,4.6,5,4,2023,2,2023-02
도봉구,중식음식점,85,5.7,5,3,2023,2,2023-02
도봉구,한식음식점,1309,4.5,63,103,2023,2,2023-02
강북구,전자상거래업,1646,4.1,68,2,2023,2,2023-02
강북구,화장품,295,1.9,6,14,2023,2,2023-02
강북구,문구,72,2.6,2,6,2023,2,2023-02
강북구,의약품,216,1.7,4,16,2023,2,2023-02
강북구,편의점,27,4.3,13,274,2023,2,2023-02
강북구,슈퍼마켓,380,2.6,10,3,2023,2,2023-02
강북구,여관,151,0.0,0,1,2023,2,2023-02
강북구,커피-음료,378,7.1,35,114,2023,2,2023-02
강북구,치킨전문점,95,5.9,12,108,2023,2,2023-02
강북구,패스트푸드점,90,4.6,7,63,2023,2,2023-02
강북구,양식음식점,104,6.4,7,5,2023,2,2023-02
강북구,일식음식점,124,2.2,3,12,2023,2,2023-02
강북구,중식음식점,128,3.0,4,4,2023,2,2023-02
강북구,한식음식점,1801,4.1,80,136,2023,2,2023-02
성북구,전자상거래업,2279,3.5,79,2,2023,2,2023-02
성북구,화장품,397,2.7,12,40,2023,2,2023-02
성북구,문구,136,2.0,3,11,2023,2,2023-02
성북구,의약품,269,2.4,7,24,2023,2,2023-02
성북구,편의점,31,1.8,7,362,2023,2,2023-02
성북구,슈퍼마켓,477,1.2,6,18,2023,2,2023-02
성북구,여관,73,2.6,2,3,2023,2,2023-02
성북구,커피-음료,592,3.9,30,187,2023,2,2023-02
성북구,치킨전문점,80,5.5,12,140,2023,2,2023-02
성북구,패스트푸드점,115,7.0,15,100,2023,2,2023-02
성북구,양식음식점,228,4.1,10,15,2023,2,2023-02
성북구,일식음식점,170,6.9,13,18,2023,2,2023-02
성북구,중식음식점,167,1.1,2,12,2023,2,2023-02
성북구,한식음식점,1848,4.1,82,159,2023,2,2023-02
중랑구,전자상거래업,1979,3.9,78,1,2023,2,2023-02
중랑구,화장품,375,3.7,15,32,2023,2,2023-02
중랑구,문구,115,0.8,1,7,2023,2,2023-02
중랑구,의약품,258,1.5,4,13,2023,2,2023-02
중랑구,편의점,30,3.2,11,319,2023,2,2023-02
중랑구,슈퍼마켓,441,3.3,15,9,2023,2,2023-02
중랑구,여관,104,0.0,0,0,2023,2,2023-02
중랑구,커피-음료,386,6.6,36,158,2023,2,2023-02
중랑구,치킨전문점,96,7.1,16,130,2023,2,2023-02
중랑구,패스트푸드점,86,2.5,4,74,2023,2,2023-02
중랑구,양식음식점,117,7.0,9,11,2023,2,2023-02
중랑구,일식음식점,140,3.4,5,9,2023,2,2023-02
중랑구,중식음식점,110,3.4,4,9,2023,2,2023-02
중랑구,한식음식점,1997,4.2,91,148,2023,2,2023-02
동대문구,전자상거래업,2343,3.7,86,4,2023,2,2023-02
동대문구,화장품,369,4.3,17,26,2023,2,2023-02
동대문구,문구,117,1.6,2,8,2023,2,2023-02
동대문구,의약품,540,1.6,9,15,2023,2,2023-02
동대문구,편의점,34,1.8,8,404,2023,2,2023-02
동대문구,슈퍼마켓,508,3.5,18,11,2023,2,2023-02
동대문구,여관,127,3.9,5,0,2023,2,2023-02
동대문구,커피-음료,502,4.4,30,179,2023,2,2023-02
동대문구,치킨전문점,84,7.8,17,133,2023,2,2023-02
동대문구,패스트푸드점,107,4.9,10,98,2023,2,2023-02
동대문구,양식음식점,194,2.9,6,15,2023,2,2023-02
동대문구,일식음식점,176,4.2,8,14,2023,2,2023-02
동대문구,중식음식점,222,5.2,12,7,2023,2,2023-02
동대문구,한식음식점,2185,4.5,106,169,2023,2,2023-02
광진구,전자상거래업,1929,3.3,64,7,2023,2,2023-02
광진구,화장품,501,5.2,28,35,2023,2,2023-02
광진구,문구,110,0.0,0,10,2023,2,2023-02
광진구,의약품,263,1.7,5,23,2023,2,2023-02
광진구,편의점,33,2.4,10,380,2023,2,2023-02
광진구,슈퍼마켓,441,3.3,15,12,2023,2,2023-02
광진구,여관,92,2.2,2,1,2023,2,2023-02
광진구,커피-음료,666,3.6,31,190,2023,2,2023-02
광진구,치킨전문점,80,4.7,10,133,2023,2,2023-02
광진구,패스트푸드점,115,7.0,15,98,2023,2,2023-02
광진구,양식음식점,249,4.8,13,20,2023,2,2023-02
광진구,일식음식점,247,1.5,4,26,2023,2,2023-02
광진구,중식음식점,238,3.6,9,14,2023,2,2023-02
광진구,한식음식점,1958,5.4,117,198,2023,2,2023-02
성동구,전자상거래업,2342,3.0,70,6,2023,2,2023-02
성동구,화장품,476,2.4,12,24,2023,2,2023-02
성동구,문구,108,0.0,0,12,2023,2,2023-02
성동구,의약품,235,1.2,3,14,2023,2,2023-02
성동구,편의점,24,2.3,8,317,2023,2,2023-02
성동구,슈퍼마켓,430,2.0,9,17,2023,2,2023-02
성동구,여관,69,1.4,1,0,2023,2,2023-02
성동구,커피-음료,707,3.2,28,171,2023,2,2023-02
성동구,치킨전문점,65,9.2,16,108,2023,2,2023-02
성동구,패스트푸드점,124,3.6,7,70,2023,2,2023-02
성동구,양식음식점,355,5.6,21,21,2023,2,2023-02
성동구,일식음식점,195,2.8,6,16,2023,2,2023-02
성동구,중식음식점,142,2.6,4,10,2023,2,2023-02
성동구,한식음식점,1730,3.0,56,145,2023,2,2023-02
용산구,전자상거래업,1775,3.0,53,11,2023,2,2023-02
용산구,화장품,357,1.7,7,51,2023,2,2023-02
용산구,문구,136,1.4,2,7,2023,2,2023-02
용산구,의약품,169,0.6,1,11,2023,2,2023-02
용산구,편의점,48,2.1,7,282,2023,2,2023-02
용산구,슈퍼마켓,429,2.8,12,6,2023,2,2023-02
용산구,여관,79,0.0,0,0,2023,2,2023-02
용산구,커피-음료,757,3.8,35,160,2023,2,2023-02
용산구,치킨전문점,53,5.4,7,76,2023,2,2023-02
용산구,패스트푸드점,137,1.3,3,90,2023,2,2023-02
용산구,양식음식점,823,3.5,30,24,2023,2,2023-02
용산구,일식음식점,249,4.4,12,24,2023,2,2023-02
용산구,중식음식점,156,1.8,3,11,2023,2,2023-02
용산구,한식음식점,1725,2.6,47,115,2023,2,2023-02
중구,전자상거래업,1995,2.7,54,6,2023,2,2023-02
중구,화장품,728,1.8,15,121,2023,2,2023-02
중구,문구,318,0.6,2,9,2023,2,2023-02
중구,의약품,295,1.0,3,12,2023,2,2023-02
중구,편의점,37,2.8,13,429,2023,2,2023-02
중구,슈퍼마켓,891,0.9,8,10,2023,2,2023-02
중구,여관,232,1.7,4,4,2023,2,2023-02
중구,커피-음료,805,3.3,38,360,2023,2,2023-02
중구,치킨전문점,50,2.8,4,92,2023,2,2023-02
중구,패스트푸드점,120,2.3,5,96,2023,2,2023-02
중구,양식음식점,399,3.1,14,49,2023,2,2023-02
중구,일식음식점,264,3.4,10,31,2023,2,2023-02
중구,중식음식점,262,2.9,8,14,2023,2,2023-02
중구,한식음식점,2455,3.4,93,267,2023,2,2023-02
종로구,전자상거래업,1538,3.3,51,1,2023,2,2023-02
종로구,화장품,353,2.0,8,43,2023,2,2023-02
종로구,문구,266,1.0,3,27,2023,2,2023-02
종로구,의약품,292,2.6,8,15,2023,2,2023-02
종로구,편의점,29,2.2,8,343,2023,2,2023-02
종로구,슈퍼마켓,584,1.8,11,12,2023,2,2023-02
종로구,여관,245,4.5,11,1,2023,2,2023-02
종로구,커피-음료,1014,2.7,36,313,2023,2,2023-02
종로구,치킨전문점,49,5.5,7,79,2023,2,2023-02
종로구,패스트푸드점,149,2.0,5,99,2023,2,2023-02
종로구,양식음식점,535,1.2,7,29,2023,2,2023-02
종로구,일식음식점,276,3.2,10,35,2023,2,2023-02
종로구,중식음식점,205,3.3,7,7,2023,2,2023-02
종로구,한식음식점,2645,2.9,82,201,2023,2,2023-02
강동구,전자상거래업,2383,6.3,150,4,2023,1,2023-01
강동구,화장품,563,3.0,18,36,2023,1,2023-01
강동구,문구,127,2.1,3,15,2023,1,2023-01
강동구,의약품,381,2.4,10,33,2023,1,2023-01
강동구,편의점,32,3.7,16,397,2023,1,2023-01
강동구,슈퍼마켓,477,3.7,18,11,2023,1,2023-01
강동구,여관,95,3.1,3,1,2023,1,2023-01
강동구,커피-음료,592,4.6,36,185,2023,1,2023-01
강동구,치킨전문점,125,5.4,15,154,2023,1,2023-01
강동구,패스트푸드점,130,4.9,12,115,2023,1,2023-01
강동구,양식음식점,194,1.4,3,24,2023,1,2023-01
강동구,일식음식점,221,2.5,6,19,2023,1,2023-01
강동구,중식음식점,164,5.5,10,17,2023,1,2023-01
강동구,한식음식점,2046,3.7,82,193,2023,1,2023-01
송파구,전자상거래업,3895,6.3,247,13,2023,1,2023-01
송파구,화장품,1051,3.1,35,67,2023,1,2023-01
송파구,문구,245,2.9,8,28,2023,1,2023-01
송파구,의약품,695,2.0,15,38,2023,1,2023-01
송파구,편의점,63,3.6,26,659,2023,1,2023-01
송파구,슈퍼마켓,724,2.8,21,32,2023,1,2023-01
송파구,여관,116,1.7,2,0,2023,1,2023-01
송파구,커피-음료,1058,4.5,65,374,2023,1,2023-01
송파구,치킨전문점,124,4.1,14,221,2023,1,2023-01
송파구,패스트푸드점,226,4.4,19,201,2023,1,2023-01
송파구,양식음식점,481,4.4,23,42,2023,1,2023-01
송파구,일식음식점,488,4.5,24,46,2023,1,2023-01
송파구,중식음식점,249,3.2,9,32,2023,1,2023-01
송파구,한식음식점,3180,3.9,140,380,2023,1,2023-01
강남구,전자상거래업,4723,4.0,189,15,2023,1,2023-01
강남구,화장품,2855,2.4,72,104,2023,1,2023-01
강남구,문구,295,1.1,4,56,2023,1,2023-01
강남구,의약품,881,1.8,17,59,2023,1,2023-01
강남구,편의점,73,1.8,18,905,2023,1,2023-01
강남구,슈퍼마켓,897,3.6,34,52,2023,1,2023-01
강남구,여관,180,2.8,5,0,2023,1,2023-01
강남구,커피-음료,1762,3.6,88,704,2023,1,2023-01
강남구,치킨전문점,116,4.7,16,222,2023,1,2023-01
강남구,패스트푸드점,367,4.3,26,234,2023,1,2023-01
강남구,양식음식점,1384,4.3,64,92,2023,1,2023-01
강남구,일식음식점,876,3.2,31,85,2023,1,2023-01
강남구,중식음식점,454,3.8,18,25,2023,1,2023-01
강남구,한식음식점,4640,4.0,208,498,2023,1,2023-01
서초구,전자상거래업,3200,4.6,146,1,2023,1,2023-01
서초구,화장품,1186,2.4,30,61,2023,1,2023-01
서초구,문구,227,2.7,7,31,2023,1,2023-01
서초구,의약품,554,1.7,10,24,2023,1,2023-01
서초구,편의점,38,3.3,18,511,2023,1,2023-01
서초구,슈퍼마켓,472,4.0,20,29,2023,1,2023-01
서초구,여관,90,5.5,5,1,2023,1,2023-01
서초구,커피-음료,1011,4.6,61,325,2023,1,2023-01
서초구,치킨전문점,70,6.2,13,139,2023,1,2023-01
서초구,패스트푸드점,167,4.9,14,120,2023,1,2023-01
서초구,양식음식점,520,3.0,17,48,2023,1,2023-01
서초구,일식음식점,344,2.6,10,36,2023,1,2023-01
서초구,중식음식점,238,4.7,12,16,2023,1,2023-01
서초구,한식음식점,2578,3.9,110,278,2023,1,2023-01
관악구,전자상거래업,2128,6.5,139,5,2023,1,2023-01
관악구,화장품,429,4.3,20,35,2023,1,2023-01
관악구,문구,102,0.9,1,8,2023,1,2023-01
관악구,의약품,298,2.2,7,24,2023,1,2023-01
관악구,편의점,35,3.8,19,462,2023,1,2023-01
관악구,슈퍼마켓,491,4.2,21,10,2023,1,2023-01
관악구,여관,143,2.1,3,0,2023,1,2023-01
관악구,커피-음료,612,4.6,37,187,2023,1,2023-01
관악구,치킨전문점,101,5.0,13,159,2023,1,2023-01
관악구,패스트푸드점,144,4.3,11,110,2023,1,2023-01
관악구,양식음식점,244,7.7,21,29,2023,1,2023-01
관악구,일식음식점,262,6.3,18,22,2023,1,2023-01
관악구,중식음식점,216,4.8,11,14,2023,1,2023-01
관악구,한식음식점,2315,4.4,111,208,2023,1,2023-01
동작구,전자상거래업,1760,6.2,110,2,2023,1,2023-01
동작구,화장품,341,2.9,11,32,2023,1,2023-01
동작구,문구,85,2.1,2,10,2023,1,2023-01
동작구,의약품,261,2.1,6,22,2023,1,2023-01
동작구,편의점,20,3.4,12,331,2023,1,2023-01
동작구,슈퍼마켓,353,3.8,14,18,2023,1,2023-01
동작구,여관,78,2.6,2,0,2023,1,2023-01
동작구,커피-음료,469,5.1,32,161,2023,1,2023-01
동작구,치킨전문점,85,6.8,15,135,2023,1,2023-01
동작구,패스트푸드점,115,4.1,9,104,2023,1,2023-01
동작구,양식음식점,148,4.9,8,14,2023,1,2023-01
동작구,일식음식점,199,1.8,4,21,2023,1,2023-01
동작구,중식음식점,152,3.7,6,11,2023,1,2023-01
동작구,한식음식점,1617,3.9,69,168,2023,1,2023-01
영등포구,전자상거래업,2586,6.8,177,5,2023,1,2023-01
영등포구,화장품,812,3.6,31,44,2023,1,2023-01
영등포구,문구,210,1.3,3,18,2023,1,2023-01
영등포구,의약품,496,1.5,8,28,2023,1,2023-01
영등포구,편의점,61,3.7,22,531,2023,1,2023-01
영등포구,슈퍼마켓,645,3.0,20,14,2023,1,2023-01
영등포구,여관,216,3.2,7,0,2023,1,2023-01
영등포구,커피-음료,795,3.7,44,394,2023,1,2023-01
영등포구,치킨전문점,105,6.8,17,145,2023,1,2023-01
영등포구,패스트푸드점,146,3.8,10,117,2023,1,2023-01
영등포구,양식음식점,319,3.4,12,30,2023,1,2023-01
영등포구,일식음식점,334,2.1,8,39,2023,1,2023-01
영등포구,중식음식점,611,3.6,23,21,2023,1,2023-01
영등포구,한식음식점,3007,3.3,108,300,2023,1,2023-01
금천구,전자상거래업,2267,4.8,109,6,2023,1,2023-01
금천구,화장품,609,4.9,31,28,2023,1,2023-01
금천구,문구,157,1.2,2,12,2023,1,2023-01
금천구,의약품,250,2.7,7,8,2023,1,2023-01
금천구,편의점,16,4.1,14,325,2023,1,2023-01
금천구,슈퍼마켓,357,4.9,18,13,2023,1,2023-01
금천구,여관,70,2.8,2,1,2023,1,2023-01
금천구,커피-음료,337,6.4,35,208,2023,1,2023-01
금천구,치킨전문점,65,3.6,6,103,2023,1,2023-01
금천구,패스트푸드점,73,1.5,2,62,2023,1,2023-01
금천구,양식음식점,95,6.5,7,12,2023,1,2023-01
금천구,일식음식점,98,2.5,3,22,2023,1,2023-01
금천구,중식음식점,209,3.2,7,12,2023,1,2023-01
금천구,한식음식점,1571,3.4,60,193,2023,1,2023-01
구로구,전자상거래업,2472,6.1,151,8,2023,1,2023-01
구로구,화장품,653,2.2,15,36,2023,1,2023-01
구로구,문구,145,1.9,3,15,2023,1,2023-01
구로구,의약품,318,2.7,9,17,2023,1,2023-01
구로구,편의점,24,2.2,9,382,2023,1,2023-01
구로구,슈퍼마켓,558,2.8,16,21,2023,1,2023-01
구로구,여관,119,3.4,4,0,2023,1,2023-01
구로구,커피-음료,384,5.9,36,228,2023,1,2023-01
구로구,치킨전문점,95,6.7,17,157,2023,1,2023-01
구로구,패스트푸드점,101,4.6,9,96,2023,1,2023-01
구로구,양식음식점,128,4.6,7,23,2023,1,2023-01
구로구,일식음식점,156,2.2,4,24,2023,1,2023-01
구로구,중식음식점,368,1.8,7,15,2023,1,2023-01
구로구,한식음식점,1955,3.3,72,238,2023,1,2023-01
강서구,전자상거래업,3600,6.3,227,4,2023,1,2023-01
강서구,화장품,899,2.9,28,52,2023,1,2023-01
강서구,문구,221,0.4,1,19,2023,1,2023-01
강서구,의약품,433,1.7,8,26,2023,1,2023-01
강서구,편의점,64,5.3,33,564,2023,1,2023-01
강서구,슈퍼마켓,620,5.0,32,25,2023,1,2023-01
강서구,여관,134,0.7,1,0,2023,1,2023-01
강서구,커피-음료,749,6.3,66,307,2023,1,2023-01
강서구,치킨전문점,117,6.5,21,204,2023,1,2023-01
강서구,패스트푸드점,157,3.6,11,151,2023,1,2023-01
강서구,양식음식점,259,6.8,20,34,2023,1,2023-01
강서구,일식음식점,335,5.4,20,37,2023,1,2023-01
강서구,중식음식점,239,2.7,7,19,2023,1,2023-01
강서구,한식음식점,2751,4.1,126,328,2023,1,2023-01
양천구,전자상거래업,1979,7.8,155,3,2023,1,2023-01
양천구,화장품,436,4.5,21,27,2023,1,2023-01
양천구,문구,136,2.0,3,12,2023,1,2023-01
양천구,의약품,254,0.4,1,21,2023,1,2023-01
양천구,편의점,36,2.6,9,309,2023,1,2023-01
양천구,슈퍼마켓,446,6.8,31,12,2023,1,2023-01
양천구,여관,23,17.4,4,0,2023,1,2023-01
양천구,커피-음료,393,3.8,22,181,2023,1,2023-01
양천구,치킨전문점,79,3.6,8,141,2023,1,2023-01
양천구,패스트푸드점,88,6.4,12,99,2023,1,2023-01
양천구,양식음식점,132,4.4,7,28,2023,1,2023-01
양천구,일식음식점,170,2.2,4,13,2023,1,2023-01
양천구,중식음식점,133,6.9,10,12,2023,1,2023-01
양천구,한식음식점,1551,3.8,65,161,2023,1,2023-01
마포구,전자상거래업,3241,5.3,173,16,2023,1,2023-01
마포구,화장품,833,3.3,30,75,2023,1,2023-01
마포구,문구,222,2.5,6,21,2023,1,2023-01
마포구,의약품,325,1.4,5,22,2023,1,2023-01
마포구,편의점,46,2.0,12,546,2023,1,2023-01
마포구,슈퍼마켓,587,4.3,26,12,2023,1,2023-01
마포구,여관,83,1.2,1,1,2023,1,2023-01
마포구,커피-음료,1667,4.8,96,331,2023,1,2023-01
마포구,치킨전문점,85,6.2,15,156,2023,1,2023-01
마포구,패스트푸드점,259,5.1,19,116,2023,1,2023-01
마포구,양식음식점,898,4.8,45,44,2023,1,2023-01
마포구,일식음식점,637,2.6,18,56,2023,1,2023-01
마포구,중식음식점,300,4.3,14,22,2023,1,2023-01
마포구,한식음식점,3096,4.2,141,279,2023,1,2023-01
서대문구,전자상거래업,1798,5.9,107,4,2023,1,2023-01
서대문구,화장품,319,3.7,13,37,2023,1,2023-01
서대문구,문구,98,5.6,6,9,2023,1,2023-01
서대문구,의약품,222,2.1,5,11,2023,1,2023-01
서대문구,편의점,31,3.7,13,325,2023,1,2023-01
